content,publish_time,like_count,comment_count,platform,brand,product,campaign,source_type,risk_label,sentiment,sentiment_score,sentiment_confidence,topic_distribution,dominant_topic,topic_confidence
测评后感觉，客服一直让我再观察，没有给明确处理方案，售后体验真的差。大家怎么看？我是屏障受损肌，小样试用后入正装，空瓶半瓶后，评论区反馈分化很明显。,2026-05-24 20:36:00,73,10,小红书,NewBrand,光感修护精华液,敏感肌种草,达人笔记,广告承诺争议,positive,1.5,1.0,[0.02687434 0.02667366 0.02648738 0.89315311 0.02681152],3,0.8931531081557044
姐妹们，价格比竞品贵一截，但效果没有宣传那么夸张，感觉被种草文骗了。还会继续观察。我是正常偏干，小样试用后入正装，早晚用了4天，客服回复会直接影响我是否复购。,2026-05-24 14:10:00,107,9,京东评价,NewBrand,早C晚A精华套装,618大促,短视频评论,售后体验不满,neutral,0.0,0.5,[0.02551636 0.02524338 0.02489746 0.89911383 0.02522898],3,0.899113828489276
姐妹们，看到很多人反馈刺痛，也有人说好用，感觉和肤质关系很大。我是混油皮，小样试用后入正装，连续用了3天，大促期间看到很多类似反馈。,2026-05-28 20:54:00,20,6,天猫评价,NewBrand,温和洁面乳,敏感肌种草,短视频评论,中性观察,negative,-1.0,1.0,[0.8859848  0.02856138 0.02838688 0.02839854 0.0286684 ],0,0.8859848011193294
测评后感觉，达人测评没有夸张，实际使用确实温和，油皮也能接受。希望品牌给个明确说明。我是油敏皮，朋友推荐后购买，用了2次，鼻翼和脸颊反应最明显。,2026-05-28 01:02:00,79,3,小红书,竞品B,屏障修护面霜,达人测评,用户评论,正向口碑,neutral,-0.25,0.55,[0.88811629 0.02797775 0.0277937  0.0280983  0.02801396],0,0.8881162893107628
姐妹们，看到很多人反馈刺痛，也有人说好用，感觉和肤质关系很大。不建议盲买。我是油敏皮，朋友推荐后购买，用了2次，大促期间看到很多类似反馈。,2026-05-25 12:20:00,42,1,小红书,竞品C,早C晚A精华套装,618大促,电商评价,中性观察,negative,-1.0,1.0,[0.88738379 0.02826435 0.02797104 0.02805895 0.02832188],0,0.8873837858301082
说实话，NewBrand广告说温和修护，但我用完明显过敏，这种宣传太离谱。希望品牌给个明确说明。我是沙漠干皮，旗舰店买的，用了1周，和同价位竞品对比差异明显。,2026-05-26 04:34:00,157,38,抖音,NewBrand,光感修护精华液,618大促,用户评论,价格价值争议,neutral,0.1,0.4,[0.02802459 0.88789524 0.02785965 0.02812836 0.02809217],1,0.8878952403299192
测评后感觉，活动价还可以，套装搭配合理，适合第一次尝试这个系列。大家怎么看？我是油敏皮，旗舰店买的，刚上脸10分钟，这个点对敏感肌很关键。,2026-05-25 07:43:00,116,2,天猫评价,NewBrand,舒缓保湿面膜,618大促,达人笔记,正向口碑,positive,1.0,1.0,[0.02982689 0.02975871 0.02960926 0.02979139 0.88101374],4,0.8810137432539176
测评后感觉，成分表看起来偏修护，敏感肌最好先做局部测试。不建议盲买。我是沙漠干皮，小样试用后入正装，早晚用了4天，大促期间看到很多类似反馈。,2026-05-29 11:07:00,1,5,小红书,NewBrand,早C晚A精华套装,达人测评,短视频评论,中性观察,positive,1.0,1.0,[0.02724161 0.0271092  0.56230906 0.02710196 0.35623818],2,0.562309058484597
说实话，客服一直让我再观察，没有给明确处理方案，售后体验真的差。大家怎么看？我是痘肌，小样试用后入正装，用了2次，后续上妆状态变化很大。,2026-05-25 04:52:00,80,13,天猫评价,NewBrand,屏障修护面霜,达人测评,话题讨论,售后体验不满,positive,1.5,1.0,[0.02957145 0.02956288 0.02928381 0.88195948 0.02962239],3,0.8819594773441455
光感修护精华液肤感还可以，但功效需要再观察，暂时没有特别惊喜。希望品牌给个明确说明。我是混油皮，达人链接下单，刚上脸10分钟，后续上妆状态变化很大。,2026-05-30 13:09:00,85,6,抖音,NewBrand,光感修护精华液,达人测评,话题讨论,中性观察,neutral,0.167,0.467,[0.02673478 0.02731108 0.02648541 0.02713026 0.89233847],4,0.8923384693511308
说实话，质地看着高级，上脸却搓泥，后续上妆完全不服帖，踩雷。还会继续观察。我是正常偏干，达人链接下单，连续用了3天，这个点对敏感肌很关键。,2026-05-24 09:11:00,31,11,天猫评价,竞品A,温和洁面乳,夏季修护专题,短视频评论,广告承诺争议,neutral,0.0,0.5,[0.87891066 0.03018968 0.03008528 0.03026552 0.03054886],0,0.8789106558555067
测评后感觉，成分表看起来偏修护，敏感肌最好先做局部测试。我是干敏皮，大促囤货，刚上脸10分钟，希望品牌补充适用人群说明。,2026-05-25 11:13:00,38,7,微博,NewBrand,温和洁面乳,新品上市,达人笔记,中性观察,positive,1.0,1.0,[0.02995456 0.02971269 0.88097535 0.0296852  0.0296722 ],2,0.8809753533044649
测评后感觉，NewBrand广告说温和修护，但我用完明显过敏，这种宣传太离谱。希望品牌给个明确说明。我是正常偏干，达人链接下单，用了1周，鼻翼和脸颊反应最明显。,2026-05-29 03:49:00,45,9,天猫评价,NewBrand,早C晚A精华套装,达人测评,电商评价,售后体验不满,neutral,0.1,0.4,[0.02744828 0.89040309 0.02718974 0.02746073 0.02749816],1,0.8904030869172842
测评后感觉，这次光感修护精华液真的好用，质地清爽不黏，早上上妆也不搓泥，已经准备回购。我是沙漠干皮，大促囤货，空瓶半瓶后，和同价位竞品对比差异明显。,2026-06-01 07:42:00,75,18,抖音,NewBrand,光感修护精华液,达人测评,短视频评论,正向口碑,positive,0.625,0.925,[0.02546928 0.02572591 0.02545619 0.89783245 0.02551616],3,0.8978324538394526
用了几天，连续用了一周，光感修护精华液对换季干燥有改善，修护感很明显。还会继续观察。我是干敏皮，达人链接下单，用了1周，希望品牌补充适用人群说明。,2026-05-30 17:31:00,118,19,微博,NewBrand,光感修护精华液,敏感肌种草,达人笔记,正向口碑,positive,1.125,1.0,[0.02816276 0.88714357 0.02824876 0.0282035  0.02824141],1,0.8871435744947508
姐妹们，竞品最近也在推类似概念，想看更真实的横评对比。不建议盲买。我是混油皮，直播间入手，空瓶半瓶后，客服回复会直接影响我是否复购。,2026-05-26 23:59:00,50,0,B站,竞品A,温和洁面乳,618大促,话题讨论,中性观察,neutral,0.0,0.5,[0.44166083 0.02842496 0.47328347 0.02824539 0.02838535],2,0.47328346953103334
测评后感觉，质地看着高级，上脸却搓泥，后续上妆完全不服帖，踩雷。还会继续观察。我是外油内干，达人链接下单，刚上脸10分钟，和同价位竞品对比差异明显。,2026-05-24 21:34:00,36,14,抖音,NewBrand,舒缓保湿面膜,达人测评,话题讨论,广告承诺争议,neutral,0.0,0.5,[0.89083236 0.02721358 0.02710116 0.02751652 0.02733639],0,0.8908323561433092
姐妹们，价格比竞品贵一截，但效果没有宣传那么夸张，感觉被种草文骗了。希望品牌给个明确说明。我是沙漠干皮，大促囤货，用了1周，希望品牌补充适用人群说明。,2026-05-30 08:42:00,72,14,B站,NewBrand,早C晚A精华套装,敏感肌种草,短视频评论,售后体验不满,neutral,0.0,0.3,[0.02750023 0.0274936  0.02733271 0.89027577 0.0273977 ],3,0.8902757687924288
连续用了一周，屏障修护面霜对换季干燥有改善，修护感很明显。大家怎么看？我是痘肌，朋友推荐后购买，用了1周，大促期间看到很多类似反馈。,2026-05-30 00:50:00,41,5,天猫评价,NewBrand,屏障修护面霜,敏感肌种草,达人笔记,正向口碑,positive,1.0,1.0,[0.02933778 0.88307206 0.02902398 0.02913662 0.02942955],1,0.8830720639400969
说实话，达人笔记全在夸，评论区却很多人说刺激，品牌是不是控评了。不建议盲买。我是干敏皮，大促囤货，早晚用了4天，大促期间看到很多类似反馈。,2026-05-31 01:06:00,97,53,抖音,NewBrand,屏障修护面霜,夏季修护专题,用户评论,价格价值争议,negative,-1.0,1.0,[0.02904005 0.0289221  0.02859758 0.625362   0.28807827],3,0.6253619999708449
测评后感觉，NewBrand这次活动力度一般，赠品多但主品价格没有太大优势。大家怎么看？我是正常偏干，大促囤货，刚上脸10分钟，后续上妆状态变化很大。,2026-05-27 07:14:00,76,3,微博,NewBrand,舒缓保湿面膜,敏感肌种草,用户评论,中性观察,neutral,0.0,0.5,[0.02691422 0.02679249 0.02669602 0.02682453 0.89277274],4,0.8927727393491566
测评后感觉，包装设计挺好看，但更关心长期使用后的稳定性。还会继续观察。我是屏障受损肌，达人链接下单，早晚用了4天，评论区反馈分化很明显。,2026-05-25 10:19:00,33,15,天猫评价,NewBrand,光感修护精华液,敏感肌种草,达人笔记,中性观察,neutral,0.0,0.5,[0.02878496 0.02888162 0.88429233 0.02892738 0.0291137 ],2,0.8842923309857624
姐妹们，包装设计挺好看，但更关心长期使用后的稳定性。还会继续观察。我是干敏皮，小样试用后入正装，用了1周，和同价位竞品对比差异明显。,2026-05-31 11:40:00,17,4,小红书,NewBrand,早C晚A精华套装,夏季修护专题,话题讨论,中性观察,neutral,0.0,0.5,[0.02815146 0.02812716 0.88714887 0.02825981 0.0283127 ],2,0.8871488718099004
用了几天，用了三天爆痘，停用后才慢慢好，不敢继续用了。还会继续观察。我是油敏皮，大促囤货，刚上脸10分钟，后续上妆状态变化很大。,2026-05-25 06:57:00,49,68,小红书,NewBrand,早C晚A精华套装,新品上市,话题讨论,价格价值争议,neutral,0.0,0.3,[0.02899632 0.02890469 0.02881236 0.02885239 0.88443424],4,0.8844342440414745
客服一直让我再观察，没有给明确处理方案，售后体验真的差。希望品牌给个明确说明。我是外油内干，小样试用后入正装，用了2次，后续上妆状态变化很大。,2026-05-29 21:47:00,191,3,天猫评价,竞品C,光感修护精华液,达人测评,达人笔记,价格价值争议,positive,1.25,1.0,[0.02826122 0.02802484 0.02784037 0.88774087 0.0281327 ],3,0.8877408727669441
看到很多人反馈刺痛，也有人说好用，感觉和肤质关系很大。我是沙漠干皮，直播间入手，早晚用了4天，客服回复会直接影响我是否复购。,2026-05-28 08:07:00,53,9,小红书,NewBrand,温和洁面乳,新品上市,用户评论,中性观察,negative,-1.0,1.0,[0.88731695 0.02828432 0.02799493 0.02815862 0.02824517],0,0.8873169534053028
用了三天爆痘，停用后才慢慢好，不敢继续用了。还会继续观察。我是正常偏干，直播间入手，用了2次，大促期间看到很多类似反馈。,2026-05-28 22:59:00,149,10,天猫评价,竞品B,光感修护精华液,新品上市,达人笔记,价格价值争议,neutral,0.0,0.3,[0.02963423 0.02954564 0.02949335 0.029468   0.88185878],4,0.8818587820005607
连续用了一周，舒缓保湿面膜对换季干燥有改善，修护感很明显。我是混油皮，直播间入手，用了1周，客服回复会直接影响我是否复购。,2026-05-27 01:46:00,14,5,天猫评价,竞品B,舒缓保湿面膜,618大促,短视频评论,正向口碑,positive,1.0,1.0,[0.02958846 0.88279286 0.02911358 0.02921525 0.02928985],1,0.8827928570520428
测评后感觉，活动价还可以，套装搭配合理，适合第一次尝试这个系列。我是痘肌，旗舰店买的，连续用了3天，希望品牌补充适用人群说明。,2026-05-25 00:45:00,21,4,小红书,NewBrand,屏障修护面霜,敏感肌种草,用户评论,正向口碑,positive,1.0,1.0,[0.0310271  0.0311262  0.03084432 0.03098421 0.87601817],4,0.8760181666286991
买的套装里小样快过期，包装还压坏了，活动体验很糟糕。还会继续观察。我是沙漠干皮，直播间入手，用了2次，大促期间看到很多类似反馈。,2026-05-25 08:12:00,44,9,微博,竞品A,光感修护精华液,达人测评,电商评价,产品质量风险,negative,-1.5,1.0,[0.02798922 0.02796567 0.02783312 0.02790355 0.88830844],4,0.8883084351952663
姐妹们，用了三天爆痘，停用后才慢慢好，不敢继续用了。大家怎么看？我是油敏皮，大促囤货，连续用了3天，鼻翼和脸颊反应最明显。,2026-05-29 01:30:00,46,4,天猫评价,NewBrand,早C晚A精华套装,618大促,用户评论,价格价值争议,neutral,0.0,0.3,[0.03160121 0.0317868  0.03151671 0.03175312 0.87334215],4,0.8733421519253388
早C晚A精华套装肤感还可以，但功效需要再观察，暂时没有特别惊喜。希望品牌给个明确说明。我是油敏皮，旗舰店买的，用了1周，这个点对敏感肌很关键。,2026-05-25 09:24:00,13,5,天猫评价,竞品C,早C晚A精华套装,新品上市,电商评价,中性观察,neutral,-0.25,0.55,[0.03092404 0.03113652 0.03078634 0.03089717 0.87625594],4,0.8762559389013708
用了几天，价格比竞品贵一截，但效果没有宣传那么夸张，感觉被种草文骗了。还会继续观察。我是痘肌，朋友推荐后购买，用了2次，后续上妆状态变化很大。,2026-05-25 03:27:00,31,9,京东评价,竞品A,温和洁面乳,夏季修护专题,达人笔记,产品质量风险,neutral,0.0,0.5,[0.02814818 0.02803994 0.02783505 0.88756534 0.02841148],3,0.887565341557935
用了几天，竞品A这次活动力度一般，赠品多但主品价格没有太大优势。希望品牌给个明确说明。我是沙漠干皮，直播间入手，用了1周，大促期间看到很多类似反馈。,2026-06-01 06:50:00,107,2,微博,竞品A,光感修护精华液,敏感肌种草,用户评论,中性观察,negative,-1.5,1.0,[0.02654867 0.02646121 0.02636405 0.02648052 0.89414556],4,0.894145555442939
测评后感觉，达人测评没有夸张，实际使用确实温和，油皮也能接受。希望品牌给个明确说明。我是痘肌，旗舰店买的，用了2次，和同价位竞品对比差异明显。,2026-05-28 07:33:00,28,1,天猫评价,NewBrand,屏障修护面霜,新品上市,用户评论,正向口碑,neutral,-0.25,0.55,[0.88273369 0.0293121  0.02936668 0.02931045 0.02927709],0,0.8827336930566605
姐妹们，活动价还可以，套装搭配合理，适合第一次尝试这个系列。希望品牌给个明确说明。我是油敏皮，旗舰店买的，用了2次，这个点对敏感肌很关键。,2026-05-29 18:59:00,70,10,小红书,NewBrand,光感修护精华液,敏感肌种草,话题讨论,正向口碑,positive,1.0,1.0,[0.03080969 0.0307217  0.03065    0.03070556 0.87711306],4,0.8771130603329598
姐妹们，竞品B这波新品包装和肤感都比以前细腻，吸收快，味道也克制。大家怎么看？我是油敏皮，旗舰店买的，用了2次，后续上妆状态变化很大。,2026-05-26 22:25:00,28,22,微博,竞品B,屏障修护面霜,夏季修护专题,话题讨论,正向口碑,positive,1.0,1.0,[0.02988516 0.02976896 0.02982563 0.02975573 0.88076451],4,0.8807645110181612
